SSS v= 8426  t=  220
B 21540 811    9   11
B 21550 811    9   11
B 21560 812    9   11
B 21570 813    9   11
B 21580 814    9   11
B 21590 814    9   11
B 21600 814    9   11
B 21610 815    9   11
B 21620 815    9   11
B 21630 815    9   11
B 21640 816    9   11
B 21650 816    9   11
B 21660 816    9   11
B 21671 816    9   11
B 21681 816    9   11
B 21691 817    9   11
B 21701 817    9   11
B 21711 817    9   11
B 21721 817    9   11
B 21731 818    9   11
B 21741 818    9   11
B 21751 818    9   11
B 21761 818    9   11
B 21771 818    9   11
B 21781 818    9   11
B 21791 818    9   11
B 21801 819    9   11
B 21811 819    9   11
B 21821 819    9   11
B 21831 819    9   11
B 21841 819    9   11
B 21851 819    9   11
B 21861 820    9   11
B 21871 820    9   11
B 21881 820    9   11
B 21892 820    9   11
B 21902 820    9   11
B 21913 820    9   11
B 21923 820    9   11
B 21933 820    9   11
B 21943 821    9   11
B 21953 820    9   11
B 21963 820    9   11
B 21973 821    9   11
B 21983 820    9   11
B 21993 820    9   11
B 22003 821    9   11
B 22013 821    9   11
B 22023 821    9   11
B 22034 821    9   11
B 22044 821    9   11
B 22054 821    9   11
B 22064 821    9   11
B 22074 822    9   11
B 22084 822    9   11
B 22094 822    9   11
B 22104 822    9   11
B 22114 822    9   11
B 22124 822    9   11
B 22134 822    9   11
B 22144 822    9   11
B 22154 822    9   11
B 22164 822    9   11
B 22174 822    9   11
B 22184 822    9   11
B 22195 822    9   11
B 22205 822    9   11
B 22215 822    9   11
B 22225 822    9   11
B 22235 822    9   11
B 22245 822    9   11
B 22255 822    9   11
B 22265 822    9   11
B 22275 822    9   11
B 22285 822    9   11
B 22295 822    9   11
B 22305 823    9   11
B 22315 822    9   11
B 22325 823    9   11
B 22335 823    9   11
B 22345 822    9   11
B 22355 823    9   11
B 22365 823    9   11
B 22375 823    9   11
B 22385 823    9   11
B 22395 822    9   11
B 22405 822    9   11
B 22416 823    9   11
B 22426 823    9   11
B 22436 823    9   11
B 22446 823    9   11
B 22456 823    9   11
B 22466 822    9   11
B 22476 823    9   11
B 22486 823    9   11
B 22496 823    9   11
B 22506 823    9   11
B 22516 823    9   11
B 22526 823    9   11
B 22536 823    9   11
B 22546 823    9   11
B 22556 823    9   11
B 22566 823    9   11
B 22576 823    9   11
B 22586 823    9   11
B 22596 823    9   11
B 22606 823    9   11
B 22616 823    9   11
B 22626 823    9   11
B 22636 823    9   11
B 22646 823    9   11
B 22656 823    9   11
B 22666 823    9   11
B 22676 823    9   11
B 22686 823    9   11
B 22696 823    9   11
B 22706 823    9   11
B 22716 823    9   11
B 22726 823    9   11
B 22736 823    9   11
B 22746 823    9   11
B 22756 824    9   11
B 22766 824    9   11
B 22776 824    9   11
B 22786 823    9   11
B 22796 824    9   11
B 22806 824    9   11
B 22816 824    9   11
B 22826 824    9   11
B 22836 824    9   11
B 22846 824    9   11
B 22856 824    9   11
B 22867 824    9   11
B 22877 824    9   11
B 22888 824    9   11
B 22898 824    9   11
B 22908 824    9   11
B 22918 824    9   11
B 22928 824    9   11
B 22938 824    9   11
B 22948 824    9   11
B 22958 824    9   11
B 22968 824    9   11
B 22979 825    9   11
B 22989 824    9   11
B 22999 824    9   11
B 23009 824    9   11
B 23019 824    9   11
B 23029 824    9   11
B 23039 824    9   11
B 23049 824    9   11
B 23059 824  -20   11
B 23069 824  -20   11
B 23079 816  -20   11
B 23089 813  -20   11
B 23099 812  -20   11
B 23109 812  -20   11
B 23119 812  -20   11
B 23129 813  -20   11
B 23139 813  -20   11
B 23149 813  -20   11
B 23159 813  -20   11
B 23169 814  -20   11
B 23179 813  -20   11
B 23189 814  -20   11
B 23199 813  -20   11
B 23209 813  -20   10
reset done 
B 23219 813   10    9
B 23229 812   10    7
SSS v= 8125  t=  286
SSS  -84     0     0     7
%P VOLT1   = 8510
%P VOLT2   = 8122
%P S2_SC   =  0.98
%P L_ANG_MAX = 286
S 8122   -84     0     0
B 23239 817  118    5
B 23249 817  118    3
B 23259 693  118    2
B 23269 664  118    1
B 23279 672  118   -1
B 23289 693  118   -3
B 23299 715  118   -3
B 23309 719  118   -3
B 23319 679  118   -3
B 23329 619  118   -1
B 23339 554  118   11
B 23349 460  118   22
B 23359 432  118   33
B 23369 472  118   43
B 23380 526  118   55
B 23390 577  104   66
B 23400 611   74   75
B 23410 608   50   84
B 23420 582   29   92
B 23430 549   29   99
B 23440 536   29  104
B 23450 563   29  111
B 23460 618   29  117
B 23470 649   29  122
B 23480 673   29  127
B 23490 691   29  131
B 23500 705   29  135
B 23510 717   29  139
B 23520 727   29  142
pull out 145
B 23530 735 -118  146
B 23540 743 -118  149
B 23550 749 -118  151
B 23560 620 -118  152
B 23570 490 -118  154
B 23580 426 -118  155
B 23590 408 -118  156
B 23600 416 -118  157
B 23610 437 -118  159
B 23620 462 -118  159
B 23630 486 -118  159
B 23640 487 -118  159
B 23650 438 -118  159
B 23660 385 -118  159
B 23670 407 -118  159
B 23680 457 -118  158
B 23690 505 -118  156
B 23700 547 -118  151
B 23710 586 -118  146
B 23720 619 -118  141
B 23730 643 -118  135
B 23740 540 -118  129
B 23750 462 -118  123
B 23760 419 -118  117
B 23770 394 -118  111
B 23780 393 -118  104
B 23790 404 -118   97
B 23800 418 -118   90
B 23810 432 -118   83
B 23820 448 -118   75
B 23830 450 -118   67
B 23840 449 -118   59
B 23850 415 -118   47
B 23860 392 -118   39
B 23870 374 -118   29
B 23880 368 -118   19
B 23890 360 -118    9
B 23900 360 -118   -1
B 23910 360 -118   -6
B 23920 397 -118  -10
push -10 -10
push out at target
B 23930 427   78  -13
B 23940 559   78  -17
B 23950 687   78  -20
B 23960 748   78  -23
B 23970 733   78  -27
B 23980 565   78  -31
B 23990 534   78  -34
B 24000 682   78  -38
B 24010 596   22  -41
B 24020 513   14  -42
B 24030 613    0  -46
B 24040 690   22  -49
B 24050 753   14  -53
B 24060 775   22  -56
B 24070 769   14  -59
B 24080 758   14  -61
B 24090 743    6  -63
B 24100 763    6  -65
B 24110 787    6  -66
B 24120 798    0  -68
B 24130 804    6  -69
B 24140 809    0  -70
B 24150 812    0  -71
B 24160 813    0  -73
B 24170 815    6  -73
B 24180 816    9  -74
B 24190 811    9  -75
B 24200 807    9  -77
B 24210 806    9  -78
B 24220 806    9  -79
B 24230 808    9  -81
B 24240 809    9  -81
B 24250 810    9  -83
B 24260 811    9  -84
pb end 
B 24270 812   10  -85
B 24280 813   10  -86
SSS v= 8139  t=  291
SSS  -85     0     0   -87
%P VOLT1   = 8510
%P VOLT2   = 8139
%P S2_SC   =  0.98
%P L_ANG_MAX = 291
S 8139   -85     0     0
B 24291 813  117  -87
B 24301 813  117  -87
B 24311 795  117  -89
B 24321 560  117  -89
B 24331 453  117  -89
B 24343 453  117  -89
B 24353 472  117  -89
B 24364 441  117  -89
B 24374 386  117  -89
B 24384 359  117  -89
B 24394 343  117  -89
B 24404 335  117  -89
B 24414 330  117  -89
B 24424 427  117  -89
B 24435 634  117  -89
B 24445 506  117  -89
B 24456 447  117  -89
B 24466 448  117  -89
B 24476 461  117  -86
B 24486 451  117  -85
B 24496 408  117  -83
B 24506 374  117  -82
B 24516 514  117  -80
B 24526 662  117  -78
B 24536 739  117  -77
B 24546 773  117  -75
B 24556 790  117  -75
B 24566 799  117  -73
B 24576 803  117  -72
B 24586 806  117  -70
B 24596 808  117  -69
B 24606 601  117  -67
B 24616 511  117  -66
B 24626 492  117  -65
B 24636 509  117  -63
B 24646 540  117  -62
B 24656 568  117  -58
B 24666 576  117  -57
B 24676 525  117  -54
B 24686 437  117  -53
B 24696 408  117  -49
B 24706 397  117  -46
B 24716 419  117  -46
B 24727 456  117  -42
B 24737 495  117  -39
B 24748 534  117  -35
B 24758 555  117  -31
B 24768 522  117  -27
B 24778 540  117  -23
B 24788 444  117  -19
pull bail out
B 24798 430   16  -15
B 24808 448   16  -11
B 24818 523   13   -8
B 24828 668   10   -5
B 24838 733    9   -1
B 24848 766    9    1
B 24858 784    9    3
B 24868 794    9    6
B 24878 786    9    7
B 24888 783    9    8
B 24898 782    9    9
B 24908 783    9   10
B 24918 785    9   10
B 24928 787    9   10
B 24938 789    9   10
B 24948 789    9   10
B 24958 790    9   10
B 24968 792    9   10
B 24978 793    9   10
B 24988 794    9   10
B 24998 795    9   10
B 25008 796    9   10
B 25018 797    9   10
B 25028 799    9   10
B 25038 801    8   10
B 25048 802    8   10
B 25058 803    8   10
B 25068 804    8   10
B 25078 807    8   10
B 25088 809    8   10
B 25098 810    8   10
B 25108 811    8   10
B 25118 812    8   10
B 25128 812    8   10
B 25138 812    8   10
B 25148 813    8   10
B 25158 815    8   10
B 25168 815    8   10
B 25178 815    8   10
B 25188 816    8   10
B 25198 816    8   10
B 25208 817    8   10
B 25218 817    8   10
B 25228 817    8   10
B 25238 818    8   10
B 25248 818    8   10
B 25258 819    8   10
B 25268 818    8   10
B 25278 819    8   10
B 25288 819    8   10
B 25298 820    8   10
B 25308 820    8   10
B 25318 819    8   10
B 25328 820    8   10
B 25338 819    8   10
B 25348 820    8   10
B 25358 820    8   10
B 25368 820    8   10
B 25378 820    8   10
B 25388 821    8   10
B 25398 822    8   10
B 25408 821    8   10
B 25418 821    8   10
B 25428 821    8   10
B 25438 822    8   10
B 25448 822    8   10
B 25458 821    8   10
B 25468 822    8   10
B 25478 822    8   10
B 25488 822    8   10
B 25498 822    8   10
B 25508 822    8   10
B 25518 822    8   10
B 25528 822    8   10
B 25538 822    8   10
B 25548 822    8   10
B 25558 823    8   10
B 25568 823    8   10
B 25578 823    8   10
B 25588 823    8   10
B 25598 823    8   10
B 25608 823    8   10
B 25618 823    8   10
B 25628 823    8   10
B 25638 823    8   10
B 25648 823    8   10
B 25658 823    8   10
B 25668 822    8   10
B 25678 823    8   10
B 25688 823    8   10
B 25698 823    8   10
B 25708 824    8   10
B 25718 823    8   10
B 25728 823    8   10
B 25738 823    8   10
B 25748 824    8   10
B 25758 824    8   10
B 25768 823    8   10
B 25778 824    8   10
B 25788 824    8   10
B 25798 823    8   10
B 25808 823    8   10
B 25818 823    8   10
B 25828 823    8   10
B 25838 823    8   10
B 25848 824    8   10
B 25858 824    8   10
B 25868 824    8   10
B 25878 823    8   10
B 25888 824    8   10
B 25898 824    8   10
B 25908 824    8   10
B 25918 824    8   10
B 25928 824    8   10
B 25938 823    8   10
B 25948 824    8   10
B 25958 824    8   10
B 25968 824    8   10
B 25978 824    8   10
B 25988 824    8   10
B 25998 824    8   10
B 26008 824    8   10
B 26018 824    8   10
B 26028 824    8   10
B 26038 824    8   10
B 26048 824    8   10
B 26058 824    8   10
B 26068 824    8   10
B 26078 824    8   10
B 26088 824    8   10
B 26098 823    8   10
B 26108 824    8   10
B 26118 824    8   10
B 26128 824    8   10
B 26138 824    8   10
B 26148 824    8   10
B 26158 824    8   10
B 26168 825    8   10
B 26178 825    8   10
B 26188 824    8   10
B 26198 824    8   10
B 26208 825    8   10
B 26218 825    8   10
B 26228 825    8   10
B 26238 825    8   10
B 26248 825    8   10
B 26258 825    8   10
B 26268 825    8   10
B 26278 825    8   10
B 26288 825    8   10
B 26298 824    8   10
B 26308 825    8   10
B 26318 825    8   10
B 26328 824    8   10
B 26338 825    8   10
B 26348 825    8   10
B 26358 824    8   10
B 26368 825    8   10
B 26378 824    8   10
B 26388 824    8   10
B 26398 825    8   10
B 26408 824    8   10
B 26418 825    8   10
B 26428 825    8   10
B 26438 825    8   10
B 26448 825    8   10
B 26458 825    8   10
B 26468 825    8   10
B 26478 825    8   10
B 26488 825    8   10
B 26498 825    8   10
B 26508 825    8   10
B 26518 825    8   10
B 26528 825    8   10
B 26538 825    8   10
B 26548 824    8   10
B 26558 825    8   10
B 26568 825    8   10
B 26578 825    8   10
B 26588 825    8   10
B 26598 825    8   10
B 26608 825    8   10
B 26618 825    8   10
B 26628 825    8   10
B 26638 825    8   10
B 26648 825    8   10
B 26658 825    8   10
B 26668 825    8   10
B 26678 825    8   10
B 26688 825    8   10
B 26698 825    8   10
B 26708 825    8   10
B 26718 825    8   10
B 26728 825    8   10
B 26738 825    8   10
B 26748 825    8   10
B 26758 825    8   10
B 26768 825    8   10
B 26778 825    8   10
B 26788 825    8   10
B 26798 825  -20   10
B 26808 825  -20   10
B 26818 820  -20   10
B 26828 815  -20   10
B 26838 814  -20   10
B 26848 813  -20   10
B 26858 813  -20   10
B 26868 813  -20   10
B 26878 813  -20   10
B 26888 813  -20   10
B 26898 814  -20   10
B 26908 814  -20   10
B 26918 815  -20   10
B 26928 815  -20   10
B 26938 815  -20   10
B 26948 815  -20   10
B 26958 815  -20    9
reset done 
B 26968 815   10    9
SSS v= 8164  t=  291
SSS  -85     0     0     7
%P VOLT1   = 8510
%P VOLT2   = 8164
%P S2_SC   =  0.98
%P L_ANG_MAX = 291
S 8164   -85     0     0
B 26979 816  117    7
B 26989 819  117    5
B 26999 735  117    3
B 27009 675  117    3
B 27019 674  117    2
B 27029 691  117   -1
B 27039 714  117   -1
B 27049 726  117   -2
B 27059 699  117   -2
B 27069 641  117   -2
B 27079 591  117    1
B 27089 533  117   12
B 27099 448  117   24
B 27109 405  117   35
B 27119 397  117   43
B 27129 414  117   54
B 27139 444  103   65
B 27149 473   73   75
B 27159 503   50   83
B 27169 514   29   91
B 27179 560   29   99
B 27189 591   29  106
B 27199 602   29  111
B 27209 617   29  116
B 27219 630   29  122
B 27229 646   29  127
B 27239 663   29  132
B 27249 679   29  136
B 27259 693   29  140
B 27269 704   29  145
pull out 149
B 27279 716   10  149
B 27289 726    9  152
B 27299 732    9  154
B 27309 776    9  156
B 27319 796    9  158
B 27329 807    8  159
B 27339 813    8  161
B 27349 816    8  162
B 27359 818    8  163
B 27369 820    8  163
B 27379 820    8  163
B 27389 820    8  163
B 27399 820    8  163
B 27409 820    8  163
B 27419 821    8  163
B 27429 822    8  163
B 27439 822    8  163
B 27449 822    8  163
B 27459 822    8  163
B 27469 823    8  163
B 27479 823    8  163
B 27489 823    8  163
B 27499 823    8  163
B 27509 823    8  163
B 27519 823    8  163
B 27529 823    8  163
B 27539 824    8  163
B 27549 823    8  163
B 27559 824    8  163
B 27569 824    8  163
B 27579 823    8  163
B 27589 824    8  163
B 27599 824    8  162
B 27609 824    8  162
B 27619 824    8  162
B 27629 824    8  162
B 27639 824    8  162
B 27649 824    8  162
B 27659 824    8  162
B 27669 824    8  162
B 27679 824    8  162
B 27689 824    8  162
B 27699 824    8  162
B 27709 824    8  162
B 27719 824    8  162
B 27729 824    8  162
B 27739 824    8  162
B 27749 824    8  162
B 27759 824    8  162
B 27769 824    8  162
B 27779 824    8  162
B 27789 824    8  162
B 27799 824    8  162
B 27809 824    8  162
B 27819 825    8  162
B 27829 825    8  162
B 27839 825    8  162
B 27849 825    8  162
B 27859 825    8  162
B 27869 825    8  162
B 27879 824    8  162
B 27889 825    8  162
B 27899 825    8  162
B 27909 824    8  162
B 27919 825    8  162
B 27929 825    8  162
B 27939 825    8  162
B 27949 825    8  162
B 27959 825    8  162
B 27969 825    8  162
B 27979 825    8  162
B 27989 825    8  162
B 27999 825    8  162
B 28009 825    8  162
B 28019 825    8  162
B 28029 825    8  162
B 28039 825    8  162
B 28049 825    8  162
B 28059 825    8  162
B 28069 825    8  162
B 28079 825 -117  162
B 28089 825 -117  162
B 28099 825 -117  161
B 28109 824 -117  161
B 28119 696 -117  161
B 28129 662 -117  161
B 28139 669 -117  160
B 28149 691 -117  159
B 28159 714 -117  157
B 28169 733 -117  153
B 28179 728 -117  149
B 28189 682 -117  142
B 28199 623 -117  132
B 28209 567 -117  119
B 28219 481 -117  104
B 28229 429 -117   91
B 28239 444 -117   77
B 28249 477 -117   60
B 28259 516 -117   43
B 28269 556 -117   27
B 28279 593 -117   10
B 28289 624 -117   -3
push -11 -10
push out at target
B 28299 634   78  -13
B 28309 575   78  -20
B 28319 457   78  -26
B 28329 425   78  -32
B 28339 477   78  -35
B 28349 541   78  -41
B 28359 598   78  -46
B 28369 643   78  -50
B 28379 679   22  -55
B 28389 681   30  -61
B 28399 612   38  -64
B 28409 601   14  -66
B 28420 645    6  -68
B 28430 706    4  -69
B 28441 764    0  -69
B 28451 792    9  -69
B 28461 806    9  -69
B 28471 812    9  -69
B 28481 811    9  -69
B 28491 813    9  -69
B 28501 815    9  -69
B 28511 816    9  -69
B 28521 817    9  -69
B 28531 818    9  -70
pb end 
B 28541 818   10  -70
B 28551 819   10  -70
SSS v= 8195  t=  296
SSS  -87     0     0   -71
%P VOLT1   = 8510
%P VOLT2   = 8195
%P S2_SC   =  0.98
%P L_ANG_MAX = 296
S 8195   -87     0     0
B 28562 819  117  -71
B 28573 819  117  -71
B 28583 819  117  -72
B 28593 820  117  -73
B 28603 633  117  -73
B 28613 495  117  -73
B 28623 447  117  -73
B 28633 439  117  -73
B 28643 439  117  -73
B 28653 409  117  -73
B 28663 373  117  -73
B 28673 354  117  -73
B 28683 343  117  -73
B 28693 337  117  -71
B 28703 333  117  -67
B 28713 563  117  -63
B 28723 605  117  -61
B 28733 490  117  -57
B 28743 468  117  -53
B 28753 484  117  -49
B 28763 491  117  -44
B 28773 535  117  -39
B 28783 569  117  -32
B 28793 573  117  -27
B 28803 452  117  -21
B 28813 437  117  -17
B 28823 461  117  -13
B 28833 497  117   -7
B 28843 533  117   -2
B 28853 497  117    4
B 28863 463  117   11
B 28873 426  117   17
B 28883 380  117   19
B 28893 450  117   22
B 28903 468  117   25
B 28913 418  117   27
B 28923 400  117   29
B 28933 388  117   31
B 28943 407  117   34
B 28953 458  117   34
B 28963 444  117   34
B 28973 436  117   34
B 28983 400  117   34
B 28993 381  117   34
B 29003 401  117   34
B 29013 422  117   34
B 29023 440  117   34
B 29033 425  117   34
B 29043 418  117   34
B 29053 627  117   34
pull bail out
B 29063 693   10   34
B 29073 507   14   34
B 29083 496   14   34
B 29093 640   11   34
B 29103 704   10   34
B 29113 734    9   34
B 29123 634   11   34
B 29133 553   13   34
B 29143 621   11   34
B 29153 669   10   34
B 29163 711   10   34
B 29173 734    9   33
B 29183 753    9   31
B 29193 765    9   30
B 29203 776    9   28
B 29213 781    9   27
B 29223 785    9   26
B 29233 788    9   24
B 29243 790    9   23
B 29253 792    9   23
B 29263 793    9   21
B 29273 795    9   21
B 29283 797    9   20
B 29293 800    8   19
B 29303 801    8   19
B 29313 802    8   19
B 29323 805    8   18
B 29333 806    8   18
B 29343 809    8   18
B 29353 810    8   18
B 29363 811    8   18
B 29373 812    8   18
B 29383 813    8   18
B 29393 814    8   18
B 29403 815    8   18
B 29413 815    8   18
B 29423 816    8   18
B 29433 817    8   18
B 29443 817    8   18
B 29453 818    8   18
B 29463 818    8   18
B 29473 818    8   18
B 29483 819    8   18
B 29493 819    8   18
B 29503 819    8   18
B 29513 819    8   18
B 29523 819    8   18
B 29533 820    8   18
B 29543 820    8   18
B 29553 820    8   18
B 29563 820    8   18
B 29573 820    8   18
B 29583 821    8   18
B 29593 822    8   18
B 29603 821    8   18
B 29613 822    8   18
B 29623 822    8   18
B 29633 822    8   18
B 29643 822    8   18
B 29653 822    8   18
B 29663 822    8   18
B 29673 822    8   18
B 29683 822    8   18
B 29693 823    8   18
B 29703 822 -117   18
B 29713 822 -117   18
B 29723 823 -117   18
B 29733 739 -117   18
B 29743 547 -117   18
B 29753 455 -117   18
B 29763 422 -117   18
B 29773 417 -117   18
B 29783 426 -117   17
B 29793 438 -117   14
B 29803 438 -117   13
B 29813 417 -117   11
B 29823 404 -117    9
B 29833 371 -117    6
B 29843 368 -117    3
B 29853 396 -117   -1
B 29863 434 -117   -1
B 29873 476 -117   -3
B 29883 507 -117   -5
B 29893 490 -117   -7
B 29903 424 -117   -9
push -10 -10
push out at target
B 29913 499   78  -10
B 29923 660   78  -11
B 29933 579   78  -13
B 29943 473   78  -13
B 29953 418   78  -13
B 29963 391   78  -13
B 29973 396   78  -14
B 29983 428   78  -14
B 29993 468    9  -14
** 30000
