3 and 28 shots
after 15 shots or so, cannot pull farther eought
%Initializing ... 
%  batt 7.86v 8.03v 
% * pre-auton 
%    pre-initializer 
%P L_ANGM = 210
%P L_ANG1 = 60
%P L_ANG2 = 90
%P S_V    = 80
%P S_ANG1 = 40
%P S_ANG2 = 80
%P M_V    = 80
%P M_ANG1 = 50
%P M_ANG2 = 90
in loop, waiting for press
B 17667 7366   82  -33
B 17677 7371   82  -44
B 17687 7412   82  -54
B 17697 7309   82  -65
B 17707 7313   82  -75
B 17717 7316   82  -86
B 17727 7424   82  -95
B 17737 7429   66 -102
B 17747 7570   49 -104
B 17757 7502    6 -104
B 17767 7506   10 -104
B 17777 7126   10 -103
B 17787 7062   10  -95
B 17797 7071   10  -90
B 17807 7458   10  -82
B 17817 7707   10  -74
B 17827 7708   10  -67
B 17837 7707   10  -61
B 17847 7743   10  -53
pb end 
B 17857 7747   10  -47
B 17867 7743   10  -41
B 17877 7743   10  -34
B 17887 7743   10  -27
SSS vs= 1.03  t=  261
%P VOLT1   = 7623
%P VOLT2   = 7926
%P S2_SC   =  1.03
%P L_ANG_MAX = 261
B 17897 7744   72  -21
B 17907 7743   72  -14
B 17917 7727   72   -8
B 17927 7707   72   -3
B 17937 7703   72    3
B 17947 7701   72    7
B 17957 7385   72   12
B 17967 7458   72   16
B 17977 7456   72   20
B 17987 7601   72   26
B 17997 7601   72   30
B 18007 7596   72   35
B 18017 7628   72   41
B 18027 7634   72   48
B 18037 7634   72   56
B 18047 7382   69   64
B 18057 7271   59   72
B 18067 7271   51   80
B 18077 7237   42   88
B 18087 7319   32   97
B 18097 7326   24  105
B 18107 7440   20  113
B 18117 7513   20  120
B 18127 7517   20  127
B 18137 7628   20  133
B 18147 7663   20  139
B 18157 7666   20  145
B 18167 7735   20  151
B 18177 7737   20  156
B 18187 7737   20  161
B 18197 7737   20  166
B 18207 7738   20  171
pull out 172
B 18217 7740 -124  174
B 18227 7737 -124  177
B 18237 7737 -124  179
B 18247 7691 -124  181
B 18257 7681 -124  181
B 18267 7687 -124  181
B 18277 7691 -124  181
B 18287 7162 -124  181
B 18297 7342 -124  181
B 18307 7349 -124  181
B 18317 7525 -124  181
B 18327 7598 -124  177
B 18337 7600 -124  168
B 18347 7494 -124  157
B 18357 7317 -124  145
B 18367 7316 -124  132
B 18377 7034 -124  118
B 18387 7071 -124  103
B 18397 7070 -124   88
B 18407 7284 -124   71
B 18417 7357 -124   53
B 18427 7356 -124   35
B 18437 7390 -124   16
B 18447 7394 -124   -4
push -10 -10
push out at target
B 18457 7393   82  -13
B 18467 7392   82  -21
B 18477 7376   82  -31
B 18487 7376   82  -42
B 18497 7380   82  -51
B 18507 7278   82  -62
B 18517 7281   82  -73
B 18527 7320   82  -83
B 18537 7464   75  -93
B 18547 7464   75  -98
B 18557 7571   32  -99
B 18567 7508    0  -99
B 18577 7515   10  -99
B 18587 7241   10  -99
B 18597 7173   10  -93
B 18607 7176   10  -88
B 18617 7566   10  -81
B 18627 7707   10  -74
B 18637 7707   10  -67
B 18647 7708   10  -61
B 18657 7744   10  -55
pb end 
B 18667 7744   10  -50
B 18677 7738   10  -45
B 18687 7744   10  -39
B 18697 7745   10  -33
SSS vs= 1.03  t=  266
%P VOLT1   = 7623
%P VOLT2   = 7930
%P S2_SC   =  1.03
%P L_ANG_MAX = 266
B 18707 7745   72  -28
B 18717 7781   72  -23
B 18727 7769   72  -17
B 18737 7709   72  -12
B 18747 7702   72   -6
B 18757 7705   72   -1
B 18767 7385   72    3
B 18777 7458   72    8
B 18787 7458   72   13
B 18797 7601   72   20
B 18807 7601   72   24
B 18817 7598   72   30
B 18827 7633   72   37
B 18837 7638   72   45
B 18847 7638   72   53
B 18857 7392   72   60
B 18867 7286   65   68
B 18877 7286   57   75
B 18887 7252   49   83
B 18897 7329   40   91
B 18907 7327   32   99
B 18917 7437   24  107
B 18927 7509   20  115
B 18937 7515   20  123
B 18947 7590   20  130
B 18957 7699   20  136
B 18967 7702   20  142
B 18977 7666   20  148
B 18987 7740   20  154
B 18997 7737   20  159
B 19007 7740   20  164
B 19017 7737   20  170
B 19027 7737   20  174
pull out 175
B 19037 7738   10  178
B 19047 7737   10  181
B 19057 7738   10  183
B 19067 7738   10  185
B 19077 7743   10  187
B 19087 7744   10  187
B 19097 7744   10  187
B 19107 7745   10  187
B 19117 7745 -124  188
B 19127 7781 -124  188
B 19137 7781 -124  187
B 19147 7724 -124  187
B 19157 7713 -124  187
B 19167 7715 -124  187
B 19177 7720 -124  187
B 19187 7193 -124  185
B 19197 7480 -124  179
B 19207 7483 -124  173
B 19217 7557 -124  167
B 19227 7631 -124  159
B 19237 7633 -124  148
B 19247 7597 -124  136
B 19257 7278 -124  123
B 19267 7278 -124  108
B 19277 7135 -124   93
B 19287 7170 -124   76
B 19297 7172 -124   59
B 19307 7279 -124   41
B 19317 7423 -124   23
B 19327 7424 -124    4
push -10 -10
push out at target
B 19337 7426   82  -10
B 19347 7426   82  -18
B 19357 7415   82  -28
B 19367 7409   82  -38
B 19377 7346   82  -49
B 19387 7350   82  -60
B 19397 7033   82  -69
B 19407 7429   82  -79
B 19417 7431   75  -89
B 19427 7538   75  -95
B 19437 7570   40  -97
B 19447 7574    6  -98
B 19457 7404    0  -98
B 19467 7095   10  -97
B 19477 7103   10  -92
B 19487 7459   10  -87
B 19497 7707   10  -79
B 19507 7708   10  -73
B 19517 7708   10  -66
B 19527 7708   10  -59
B 19537 7710   10  -53
B 19547 7745   10  -47
B 19557 7744   10  -41
pb end 
B 19567 7745   10  -35
B 19577 7745   10  -29
B 19587 7748   10  -23
SSS vs= 1.03  t=  271
%P VOLT1   = 7623
%P VOLT2   = 7930
%P S2_SC   =  1.03
%P L_ANG_MAX = 271
B 19597 7745   72  -17
B 19607 7744   72  -11
B 19617 7747   72   -5
B 19627 7734   72    0
B 19637 7709   72    5
B 19647 7702   72   10
B 19657 7701   72   14
B 19667 7383   72   18
B 19677 7528   72   21
B 19687 7529   72   27
B 19697 7563   72   30
B 19707 7633   72   33
B 19717 7631   72   37
B 19727 7635   72   43
B 19737 7529   72   50
B 19747 7530   72   57
B 19757 7392   68   64
B 19767 7214   62   71
B 19777 7208   53   79
B 19787 7243   46   87
B 19798 7358   39   95
B 19809 7364   29  103
B 19820 7403   21  111
B 19830 7550   20  119
B 19840 7553   20  126
B 19850 7593   20  132
B 19860 7667   20  138
B 19870 7667   20  143
B 19880 7703   20  149
B 19890 7738   20  154
B 19900 7738   20  159
B 19910 7738   20  163
B 19920 7738   20  167
B 19930 7738   20  171
pull out 171
B 19940 7740 -123  173
B 19950 7738 -123  175
B 19960 7738 -123  178
B 19970 7712 -123  179
B 19980 7687 -123  179
B 19990 7687 -123  179
B 20000 7691 -123  179
B 20010 7234 -123  179
B 20020 7238 -123  179
B 20030 7382 -123  179
B 20040 7565 -123  179
B 20050 7565 -123  175
B 20060 7601 -123  166
B 20070 7497 -123  155
B 20080 7494 -123  143
B 20090 7320 -123  131
B 20100 7072 -123  116
B 20110 7072 -123  103
B 20120 7109 -123   87
B 20130 7286 -123   70
B 20140 7286 -123   53
B 20150 7358 -123   35
B 20160 7394 -123   16
B 20170 7396 -123   -3
push -10 -10
push out at target
B 20180 7400   82  -13
B 20190 7397   82  -22
B 20200 7392   82  -33
B 20210 7379   82  -43
B 20220 7346   82  -53
B 20230 7350   82  -65
B 20240 7248   82  -75
B 20250 7323   82  -87
B 20260 7323   82  -97
B 20270 7471   75 -105
B 20280 7574   57 -109
B 20290 7573   23 -109
B 20300 7508   10 -109
B 20310 7088   10 -109
B 20320 7094   10 -105
B 20330 7062   10  -96
B 20340 7385   10  -89
B 20350 7389   10  -81
B 20360 7638   10  -73
B 20370 7708   10  -65
B 20380 7710   10  -57
B 20390 7710   10  -49
pb end 
B 20400 7745   10  -41
B 20410 7745   10  -34
B 20420 7745   10  -26
B 20430 7745   10  -18
** 20436

2_n_28_2 test-1 volt=0.79 ang= 200.0 rpm= 393 339.9 374.5 389.8   0
2_n_28_2 test-2 volt=0.79 ang= 211.0 rpm= 400 349.3 376.3 394.9   0
2_n_28_2 test-3 volt=0.79 ang= 212.0 rpm= 390 344.8 381.7 404.8   0
2_n_28_2 test-4 volt=0.79 ang= 215.0 rpm= 386 345.5 376.6 389.8   0
2_n_28_2 test-5 volt=7.83 ang= 227.0 rpm= 399 360.3 391.2 408.0   1
2_n_28_2 test-6 volt=7.83 ang= 188.0 rpm= 371 320.8 355.1 378.7   -1
2_n_28_2 test-7 volt=7.79 ang= 188.0 rpm= 367 323.1 355.7 382.8   -1
2_n_28_2 test-8 volt=7.78 ang= 203.0 rpm= 382 335.8 369.9 390.4   -1
2_n_28_2 test-9 volt=7.78 ang= 195.0 rpm= 370 326.0 358.1 375.0   1
2_n_28_2 test-10 volt=7.78 ang= 194.0 rpm= 374 327.8 359.3 383.7  -1
2_n_28_2 test-11 volt=7.78 ang= 213.0 rpm= 385 343.7 375.0 386.2 0
2_n_28_2 test-12 volt=7.78 ang= 183.0 rpm= 361 312.0 345.8 366.7 -1
2_n_28_2 test-13 volt=7.77 ang= 206.0 rpm= 380 335.6 368.5 383.3 0
2_n_28_2 test-14 volt=7.73 ang= 191.0 rpm= 364 323.6 354.7 373.5 -1
2_n_28_2 test-15 volt=7.77 ang= 202.0 rpm= 372 331.5 359.4 375.7 -1
2_n_28_2 test-16 volt=7.73 ang= 207.0 rpm= 377 336.1 369.9 380.0 -1
2_n_28_2 test-17 volt=7.73 ang= 187.0 rpm= 362 317.7 348.6 366.7 -1
2_n_28_2 test-18 volt=7.73 ang= 211.0 rpm= 378 340.4 367.9 383.7 0
2_n_28_2 test-19 volt=7.73 ang= 197.0 rpm= 369 327.9 357.1 375.0 -1
2_n_28_2 test-20 volt=7.73 ang= 198.0 rpm= 367 326.5 356.8 371.2 -1
2_n_28_2 test-21 volt=7.73 ang= 211.0 rpm= 376 334.8 368.1 376.9 -1
2_n_28_2 test-22 volt=7.73 ang= 205.0 rpm= 369 328.8 357.9 375.7 -1
2_n_28_2 test-23 volt=7.74 ang= 199.0 rpm= 360 320.5 349.4 366.3 -1
2_n_28_2 test-24 volt=7.73 ang= 181.0 rpm= 330 287.4 315.0 335.5 -1
2_n_28_2 test-25 volt=7.73 ang= 178.0 rpm= 318 270.8 302.3 319.9 -1
2_n_28_2 test-26 volt=7.74 ang= 183.0 rpm= 317 262.4 302.2 316.7 -1
2_n_28_2 test-27 volt=7.74 ang= 175.0 rpm= 309 259.6 290.4 309.8 -1
2_n_28_2 test-28 volt=7.74 ang= 181.0 rpm= 312 256.9 290.2 316.7 -1
2_n_28_2 test-29 volt=7.75 ang= 181.0 rpm= 314 261.2 294.1 311.1 -1
2_n_28_2 test-30 volt=7.74 ang= 188.0 rpm= 305 254.9 291.2 304.6 -1
2_n_28_2 test-31 volt=7.75 ang= 179.0 rpm= 307 255.9 292.5 308.2 -1
