1x8 miss 1
2x8 first 3 too far
B 3398 7492   51   79
B 3408 7493   40   91
B 3418 7532   30  103
B 3428 7521   30  115
B 3438 7552   30  127
*** adj PULL_V2->30 
*** dt = 34 , A = 137 , rpm = 398 
B 3448 7604   30  139
B 3458 7721   30  151
B 3468 7728   30  161
B 3478 7768   30  171
pull out 175
B 3488 7804 -101  183
B 3498 7799 -101  192
B 3508 7584 -101  200
B 3518 7553 -101  207
B 3528 7594 -101  215
B 3538 7680 -101  223
B 3548 7266 -101  227
B 3558 7257 -101  231
B 3568 7298 -101  231
B 3578 7383 -101  231
*** amax = 231  vhit = 103
B 3588 7349 -104  227
B 3598 7306 -104  215
B 3608 6984 -104  201
B 3618 7041 -104  185
B 3628 6992 -104  168
B 3638 7146 -104  151
B 3648 7171 -104  131
B 3658 7286 -104  112
B 3668 7497 -104   91
B 3678 7490 -104   69
B 3688 7497 -104   45
B 3698 7510 -104   21
B 3708 7525 -104   -4
push -11 -10
push out at target
B 3718 7575   80  -19
B 3728 7552   80  -30
B 3738 7494   80  -43
B 3748 7461   80  -58
B 3758 7394   80  -74
B 3768 7424   80  -89
B 3778 7371   80 -106
B 3788 7134   80 -123
B 3798 7140   80 -141
B 3808 7248   80 -153
B 3818 7380   80 -160
B 3828 7345   48 -161
B 3838 7364    0 -161
B 3848 7217   10 -157
B 3858 7313   10 -145
B 3868 7246   10 -133
B 3878 7798   10 -122
B 3888 7808   10 -110
B 3898 7849   10  -97
B 3908 7853   10  -86
B 3918 7854   10  -74
B 3928 7856   10  -64
B 3938 7858   10  -53
pb end 
B 3948 7860    0  -45
B 3958 7860    0  -37
B 3968 7861    0  -29
B 3978 7864    0  -23
B 3988 7863    0  -17
B 3998 7864    0  -12
B 4008 7866    0   -7
B 4018 7864    0   -3
B 4028 7901    0    1
B 4038 7901    0    4
B 4048 7866    0    7
B 4058 7902    0   13
B 4068 7902    0   15
B 4078 7902    0   17
B 4088 7904    0   19
B 4098 7902    0   21
B 4108 7902    0   22
B 4118 7904    0   23
B 4128 7902    0   23
B 4138 7904    0   23
B 4148 7905    0   23
B 4158 7904    0   23
B 4168 7904    0   23
B 4178 7905    0   23
B 4188 7904    0   23
B 4198 7904    0   23
B 4208 7905    0   23
B 4218 7904    0   23
B 4228 7905    0   23
B 4238 7904    0   23
B 4248 7905    0   23
B 4258 7905    0   22
B 4268 7904    0   21
B 4278 7904    0   19
B 4288 7907    0   18
B 4298 7904    0   17
B 4308 7905    0   15
B 4318 7870    0   15
B 4328 7905    0   14
B 4338 7905    0   13
SSS vs= 1.01  t=  238
%P VOLT1   = 7801
%P VOLT2   = 8066
%P S2_SC   =  1.01
%P L_ANG_MAX = 238
B 4348 7905   70   12
B 4358 7904   70   12
B 4368 7803   70   11
B 4378 7751   70   11
B 4388 7743   70   11
B 4399 7726   70   11
B 4409 7305   70   12
B 4419 7385   70   14
B 4430 7382   70   23
B 4440 7404   70   31
B 4450 7325   70   40
B 4460 7342   70   49
B 4470 7350   70   58
B 4480 7418   63   68
B 4492 7418   52   81
B 4502 7425   38   92
B 4512 7491   30  103
B 4522 7516   30  115
B 4532 7547   30  127
*** adj PULL_V2->30 
*** dt = 35 , A = 136 , rpm = 398 
B 4542 7564   30  138
B 4552 7721   30  149
B 4562 7727   30  160
B 4572 7801   30  171
pull out 174
B 4582 7804 -101  181
B 4592 7804 -101  191
B 4602 7654 -101  199
B 4612 7555 -101  206
B 4622 7570 -101  213
B 4632 7654 -101  220
B 4642 7064 -101  226
B 4652 7093 -101  230
B 4662 7370 -101  231
B 4672 7397 -101  231
B 4682 7337 -101  231
*** amax = 231  vhit = 103
B 4692 7279 -104  222
B 4702 7115 -104  209
B 4712 7160 -104  194
B 4722 6970 -104  178
B 4732 7019 -104  160
B 4742 7055 -104  142
B 4752 7319 -104  123
B 4762 7392 -104  103
B 4772 7386 -104   81
B 4782 7527 -104   59
B 4792 7501 -104   35
B 4802 7517 -104   11
push -11 -10
push out at target
B 4812 7568   80  -13
B 4822 7537   80  -23
B 4832 7483   80  -35
B 4842 7473   80  -49
B 4852 7538   80  -62
B 4862 7578   80  -76
B 4872 7120   80  -89
B 4882 7319   80 -103
B 4892 7252   80 -114
B 4902 7414   80 -121
B 4912 7397   48 -121
B 4922 7395   10 -121
B 4932 7283   10 -118
B 4942 7152   10 -106
B 4952 7224   10  -93
B 4962 7611   10  -83
B 4972 7663   10  -69
B 4982 7670   10  -57
B 4992 7852   10  -43
B 5002 7854   10  -30
pb end 
B 5012 7856    0  -17
B 5022 7857    0   -4
B 5032 7858    0    8
B 5042 7860    0   19
B 5052 7861    0   27
B 5062 7863    0   34
B 5072 7864    0   39
B 5082 7866    0   42
B 5092 7863    0   43
B 5102 7864    0   45
B 5112 7866    0   45
B 5122 7866    0   45
B 5132 7866    0   47
B 5142 7902    0   47
B 5152 7867    0   47
B 5162 7867    0   47
B 5172 7902    0   47
B 5182 7868    0   47
B 5192 7866    0   47
B 5202 7901    0   47
B 5212 7902    0   47
B 5222 7902    0   47
B 5232 7902    0   47
B 5242 7902    0   45
B 5252 7902    0   43
B 5262 7902    0   41
B 5272 7902    0   39
B 5282 7904    0   36
B 5292 7902    0   34
B 5302 7868    0   31
B 5312 7868    0   27
B 5322 7870    0   25
B 5332 7905    0   21
B 5342 7902    0   19
B 5352 7904    0   15
B 5362 7907    0   12
B 5372 7904    0   10
B 5382 7902    0    7
B 5392 7905    0    6
B 5402 7907    0    4
SSS vs= 1.01  t=  243
%P VOLT1   = 7801
%P VOLT2   = 8062
%P S2_SC   =  1.01
%P L_ANG_MAX = 243
B 5412 7905   70    3
B 5422 7904   70    2
B 5432 7907   70    2
B 5442 7898   70    1
B 5452 7779   70    1
B 5462 7767   70    1
B 5472 7771   70    1
B 5482 7374   70    2
B 5492 7356   70    2
B 5502 7440   70    6
B 5512 7459   70   15
B 5522 7454   70   23
B 5532 7321   70   33
B 5542 7335   70   43
B 5552 7347   70   53
B 5562 7462   68   63
B 5572 7466   59   75
B 5582 7468   47   86
B 5592 7520   38   98
B 5602 7500   30  110
B 5612 7530   30  122
B 5622 7546   30  135
*** dt = 30 , A = 143 , rpm = 414 
B 5632 7639   30  147
B 5642 7650   30  159
B 5652 7761   30  170
pull out 178
B 5662 7802 -101  181
B 5672 7802 -101  191
B 5682 7654 -101  201
B 5692 7555 -101  208
B 5702 7567 -101  217
B 5712 7652 -101  225
B 5722 7062 -101  231
B 5732 7083 -101  235
B 5742 7383 -101  238
B 5752 7384 -101  238
B 5762 7331 -101  238
*** amax = 238  vhit = 102
B 5772 7242 -103  229
B 5782 7070 -103  215
B 5792 7114 -103  201
B 5802 6963 -103  185
B 5812 7019 -103  167
B 5822 7058 -103  149
B 5832 7288 -103  130
B 5842 7398 -103  110
B 5852 7392 -103   89
B 5862 7496 -103   67
B 5872 7537 -103   43
B 5882 7551 -103   19
B 5892 7531 -103   -5
push -11 -10
push out at target
B 5902 7576   80  -20
B 5912 7527   80  -32
B 5922 7476   80  -45
B 5932 7534   80  -57
B 5942 7576   80  -69
B 5952 7117   80  -83
B 5962 7283   80  -96
B 5972 7235   80 -107
B 5982 7394   80 -114
B 5992 7405   48 -115
B 6002 7413    0 -115
B 6012 7395   10 -114
B 6022 7226   10 -102
B 6032 7296   10  -90
B 6042 7575   10  -79
B 6052 7663   10  -67
B 6062 7670   10  -54
B 6072 7850   10  -41
B 6082 7854   10  -28
B 6092 7854   10  -15
pb end 
B 6102 7856    0   -2
B 6112 7857    0    9
B 6122 7857    0   20
B 6132 7860    0   28
B 6142 7861    0   35
B 6152 7861    0   40
B 6162 7863    0   43
B 6172 7861    0   46
B 6182 7863    0   47
B 6192 7863    0   48
B 6202 7899    0   48
B 6212 7898    0   48
B 6222 7899    0   50
B 6232 7866    0   50
B 6242 7864    0   50
B 6252 7866    0   50
B 6262 7901    0   50
B 6272 7899    0   50
B 6282 7867    0   50
B 6292 7867    0   50
B 6302 7866    0   50
B 6312 7901    0   50
B 6322 7867    0   48
B 6332 7866    0   46
B 6342 7902    0   43
B 6352 7902    0   40
B 6362 7902    0   38
B 6372 7902    0   35
B 6382 7867    0   31
B 6392 7866    0   28
B 6402 7902    0   25
B 6412 7901    0   22
B 6422 7902    0   19
B 6432 7904    0   15
B 6442 7868    0   12
B 6452 7867    0    9
B 6462 7902    0    7
B 6472 7904    0    4
B 6482 7904    0    3
B 6492 7902    0    1
B 6502 7902    0    0
SSS vs= 1.01  t=  243
%P VOLT1   = 7801
%P VOLT2   = 8055
%P S2_SC   =  1.01
%P L_ANG_MAX = 243
B 6512 7904   70   -1
B 6522 7904   70   -1
B 6532 7902   70   -1
B 6542 7862   70   -1
B 6552 7771   70   -1
B 6563 7764   70   -1
B 6573 7760   70   -1
B 6583 7343   70   -1
B 6593 7412   70    2
B 6603 7392   70   10
B 6613 7472   70   19
B 6623 7391   70   28
B 6633 7415   70   37
B 6643 7359   70   47
B 6653 7361   70   58
B 6663 7353   63   68
B 6673 7421   53   80
B 6683 7493   43   91
B 6693 7518   32  103
B 6703 7572   30  116
B 6713 7547   30  128
B 6723 7568   30  140
*** adj PULL_V2->30 
*** dt = 33 , A = 143 , rpm = 398 
B 6733 7684   30  152
B 6743 7761   30  163
B 6753 7762   30  174
pull out 179
B 6763 7802 -101  185
B 6773 7804 -101  196
B 6783 7804 -101  206
B 6793 7760 -101  215
B 6803 7581 -101  221
B 6813 7570 -101  228
B 6823 7608 -101  235
B 6833 7337 -101  242
B 6843 7375 -101  246
B 6853 7329 -101  250
B 6863 7341 -101  250
B 6873 7255 -101  250
*** amax = 250  vhit = 97
B 6883 7358  -98  246
B 6893 7282  -98  233
B 6903 7310  -98  219
B 6913 6976  -98  203
B 6923 6996  -98  187
B 6933 7044  -98  170
B 6943 7214  -98  151
B 6953 7364  -98  132
B 6963 7361  -98  111
B 6973 7499  -98   89
B 6983 7500  -98   66
B 6993 7514  -98   42
B 7003 7532  -98   18
B 7013 7543  -98   -7
push -11 -10
push out at target
B 7023 7549   81  -21
B 7033 7559   81  -33
B 7043 7537   81  -47
B 7053 7472   81  -63
B 7063 7498   81  -77
B 7073 7468   81  -93
B 7083 7507   81 -109
B 7093 7233   81 -125
B 7103 7372   81 -138
B 7113 7291   81 -145
B 7123 7392   48 -146
B 7133 7374    0 -146
B 7143 7477   10 -142
B 7153 7161   10 -130
B 7163 7176   10 -117
B 7173 7214   10 -106
B 7183 7586   10  -92
B 7193 7773   10  -78
B 7203 7777   10  -65
B 7213 7852   10  -51
B 7223 7854   10  -38
B 7233 7854   10  -25
pb end 
B 7243 7854    0  -13
B 7253 7854    0   -1
B 7263 7858    0    8
B 7273 7860    0   15
B 7283 7860    0   21
B 7293 7861    0   26
B 7303 7861    0   29
B 7313 7861    0   32
B 7323 7861    0   34
B 7333 7864    0   35
B 7343 7863    0   38
B 7353 7863    0   39
B 7363 7898    0   39
B 7373 7864    0   39
B 7383 7864    0   39
B 7393 7864    0   39
B 7403 7860    0   39
B 7413 7864    0   39
B 7423 7866    0   39
B 7433 7866    0   39
B 7443 7866    0   39
B 7453 7866    0   39
B 7463 7866    0   39
B 7473 7866    0   39
B 7483 7866    0   39
B 7493 7866    0   39
B 7503 7864    0   38
B 7513 7901    0   35
B 7523 7899    0   32
B 7533 7902    0   29
B 7543 7902    0   27
B 7553 7901    0   24
B 7563 7901    0   22
B 7573 7902    0   20
B 7583 7899    0   19
B 7593 7904    0   17
B 7603 7902    0   15
B 7613 7868    0   14
B 7623 7867    0   13
B 7633 7902    0   12
SSS vs= 1.01  t=  238
%P VOLT1   = 7801
%P VOLT2   = 8055
%P S2_SC   =  1.01
%P L_ANG_MAX = 238
B 7643 7902   70   11
B 7653 7902   70    9
B 7663 7796   70    9
B 7673 7763   70    8
B 7683 7768   70    8
B 7693 7763   70    8
B 7703 7383   70    8
B 7713 7350   70    9
B 7723 7472   70   14
B 7733 7407   70   23
B 7743 7420   70   31
B 7753 7301   70   40
B 7763 7279   70   49
B 7773 7284   70   59
B 7783 7425   62   69
B 7793 7459   51   79
B 7803 7473   39   91
B 7813 7504   30  103
B 7823 7569   30  114
B 7833 7591   30  125
*** adj PULL_V2->42 
*** dt = 44 , A = 135 , rpm = 364 
B 7843 7676   42  136
B 7853 7686   42  147
B 7863 7689   42  158
B 7873 7761   42  167
B 7883 7790   42  178
pull out 179
B 7893 7785 -101  187
B 7903 7785 -101  197
B 7913 7657 -101  205
B 7923 7567 -101  211
B 7933 7547 -101  219
B 7943 7627 -101  226
B 7953 7672 -101  231
B 7963 7203 -101  236
B 7973 7347 -101  239
B 7983 7248 -101  239
B 7993 7395 -101  239
*** amax = 239  vhit = 100
B 8003 7372 -101  234
B 8013 7374 -101  221
B 8023 7084 -101  207
B 8033 6993 -101  191
B 8043 7046 -101  174
B 8053 7085 -101  156
B 8063 7215 -101  137
B 8073 7226 -101  118
B 8083 7435 -101   97
B 8093 7504 -101   75
B 8103 7509 -101   51
B 8113 7517 -101   27
B 8123 7532 -101    3
push -11 -10
push out at target
B 8133 7542   81  -17
B 8143 7534   81  -27
B 8153 7595   81  -39
B 8163 7528   81  -54
B 8173 7473   81  -70
B 8183 7368   81  -84
B 8193 7410   81 -101
B 8203 7196   81 -116
B 8213 7417   81 -131
B 8223 7337   81 -142
B 8233 7351   81 -146
B 8243 7354   23 -146
B 8253 7410   10 -146
B 8263 7359   10 -140
B 8273 7184   10 -127
B 8283 7214   10 -116
B 8293 7445   10 -105
B 8303 7808   10  -93
B 8313 7813   10  -80
B 8323 7852   10  -68
B 8333 7852   10  -57
pb end 
B 8343 7854    0  -45
B 8353 7854    0  -33
B 8363 7857    0  -22
B 8373 7857    0  -13
B 8383 7858    0   -5
B 8393 7860    0    2
B 8403 7860    0    7
B 8413 7860    0   11
B 8423 7861    0   15
B 8433 7861    0   17
B 8443 7861    0   19
B 8453 7861    0   20
B 8463 7861    0   23
B 8473 7861    0   24
B 8483 7863    0   24
B 8493 7863    0   24
B 8503 7863    0   24
B 8513 7863    0   24
B 8523 7863    0   24
B 8533 7863    0   24
B 8543 7863    0   24
B 8553 7864    0   24
B 8563 7863    0   24
B 8573 7864    0   24
B 8583 7864    0   24
B 8593 7866    0   24
B 8603 7864    0   24
B 8613 7866    0   24
B 8623 7864    0   23
B 8633 7864    0   23
B 8643 7864    0   22
B 8653 7864    0   20
B 8663 7899    0   19
B 8673 7899    0   17
B 8683 7866    0   16
B 8693 7866    0   15
B 8703 7866    0   14
B 8713 7866    0   14
B 8723 7866    0   13
B 8733 7866    0   13
*** 8751
SSS vs= 1.01  t=  238
%P VOLT1   = 7801
%P VOLT2   = 8066
%P S2_SC   =  1.01
%P L_ANG_MAX = 238
B   0 790   70   12
B  10 7908   70   12
B  20 7907   70   12
B  30 7861   70   12
B  41 7771   70   12
B  51 7772   70   12
B  61 7741   70   13
B  71 7727   70   13
B  81 7410   70   13
B  91 7413   70   18
B 101 7403   70   25
B 111 7369   70   34
B 121 7248   70   43
B 131 7268   70   51
B 141 7350   70   61
B 151 7456   60   71
B 161 7456   50   81
B 171 7456   39   92
B 181 7504   30  103
B 191 7532   30  115
B 201 7526   30  126
*** adj PULL_V2->36 
*** dt = 40 , A = 135 , rpm = 381 
B 211 7716   36  137
B 221 7725   36  147
B 231 7730   36  157
B 241 7802   36  167
pull out 175
B 251 7799 -101  178
B 261 7798 -101  187
B 271 7631 -101  195
B 281 7587 -101  201
B 291 7585 -101  208
B 301 7000 -101  215
B 311 7045 -101  219
B 321 7199 -101  223
B 331 7448 -101  223
B 341 7346 -101  223
B 351 7367 -101  221
*** amax = 223  vhit = 107
B 361 7174 -108  208
B 371 7192 -108  195
B 381 7030 -108  179
B 391 6984 -108  163
B 401 7036 -108  145
B 411 7137 -108  127
B 421 7398 -108  107
B 431 7394 -108   87
B 441 7462 -108   65
B 451 7496 -108   42
B 461 7506 -108   19
B 471 7521 -108   -5
push -11 -10
push out at target
B 481 7534   80  -20
B 491 7514   80  -31
B 501 7460   80  -45
B 511 7521   80  -59
B 521 7554   80  -73
B 531 7526   80  -86
B 541 7274   80 -101
B 551 7260   80 -114
B 561 7314   80 -124
B 571 7423   73 -127
B 582 7385   14 -127
B 592 7395   10 -127
B 602 7061   10 -117
B 612 7209   10 -105
B 622 7218   10  -91
B 632 7324   10  -79
B 642 7341   10  -65
B 652 7811   10  -52
B 662 7852   10  -38
B 672 7853   10  -25
pb end 
B 682 7854    0  -11
B 692 7856    0    2
B 702 7857    0   14
B 712 7857    0   23
B 722 7860    0   31
B 732 7861    0   37
B 742 7861    0   41
B 752 7863    0   44
B 762 7863    0   46
B 772 7863    0   47
B 782 7863    0   48
B 792 7864    0   51
B 802 7866    0   51
B 812 7864    0   51
B 822 7866    0   51
B 832 7866    0   51
B 842 7864    0   51
B 852 7864    0   51
B 862 7866    0   51
B 872 7901    0   51
B 882 7901    0   51
B 892 7866    0   51
B 902 7866    0   51
B 912 7867    0   51
B 922 7901    0   51
B 932 7902    0   49
B 942 7902    0   46
B 952 7902    0   43
B 962 7902    0   40
B 972 7902    0   37
B 982 7901    0   33
B 992 7902    0   30
B 1002 7902    0   26
B 1012 7901    0   23
B 1022 7902    0   19
B 1032 7902    0   16
B 1042 7902    0   13
B 1052 7904    0   11
B 1062 7901    0    8
B 1072 7902    0    7
SSS vs= 1.01  t=  244
%P VOLT1   = 7801
%P VOLT2   = 8059
%P S2_SC   =  1.01
%P L_ANG_MAX = 244
B 1083 7904   70    5
B 1094 7904   70    3
B 1104 7902   70    3
B 1114 7799   70    2
B 1124 7753   70    2
B 1134 7741   70    2
B 1144 7689   70    2
B 1154 7341   70    2
B 1164 7324   70    3
B 1174 7422   70   11
B 1184 7407   70   20
B 1194 7434   70   29
B 1204 7313   70   38
B 1214 7357   70   48
B 1224 7354   70   58
B 1234 7455   61   69
B 1244 7454   51   80
B 1254 7468   39   91
B 1264 7543   30  103
B 1274 7535   30  115
B 1284 7558   30  127
*** adj PULL_V2->30 
*** dt = 41 , A = 135 , rpm = 398 
B 1294 7677   30  139
B 1304 7724   30  150
B 1314 7724   30  160
B 1324 7798   30  171
pull out 179
B 1334 7802 -101  182
B 1344 7745 -101  191
B 1354 7571 -101  198
B 1364 7562 -101  206
B 1374 7604 -101  213
B 1384 7015 -101  219
B 1394 7232 -101  225
B 1404 7211 -101  227
B 1414 7399 -101  227
B 1424 7354 -101  227
*** amax = 227  vhit = 108
B 1434 7324 -109  222
B 1444 7184 -109  209
B 1454 7039 -109  195
B 1464 7092 -109  179
B 1474 7005 -109  162
B 1484 7116 -109  144
B 1494 7141 -109  126
B 1504 7395 -109  106
B 1514 7460 -109   85
B 1524 7459 -109   63
B 1534 7534 -109   39
B 1544 7513 -109   15
B 1554 7528 -109   -9
push -11 -10
push out at target
B 1564 7534   80  -21
B 1574 7548   80  -33
B 1584 7453   80  -45
B 1594 7495   80  -59
B 1604 7498   80  -73
B 1614 7537   80  -86
B 1624 7246   80 -100
B 1634 7392   80 -113
B 1644 7302   80 -121
B 1654 7419   56 -123
B 1664 7426    6 -123
B 1674 7492   10 -123
B 1684 7191   10 -112
B 1694 7156   10 -100
B 1704 7204   10  -87
B 1714 7512   10  -75
B 1724 7807   10  -62
B 1734 7812   10  -49
B 1744 7852   10  -35
B 1754 7852   10  -22
B 1764 7853   10   -9
pb end 
B 1774 7856    0    4
B 1784 7856    0   15
B 1794 7857    0   25
B 1804 7858    0   32
B 1814 7860    0   37
B 1824 7860    0   41
B 1834 7861    0   44
B 1844 7861    0   46
B 1854 7861    0   47
B 1864 7863    0   47
B 1874 7863    0   48
B 1884 7863    0   51
B 1894 7863    0   51
B 1904 7898    0   51
B 1914 7898    0   50
B 1924 7863    0   51
B 1934 7864    0   51
B 1944 7863    0   51
B 1954 7863    0   51
B 1964 7864    0   50
B 1974 7864    0   50
B 1984 7863    0   50
B 1994 7866    0   50
B 2004 7864    0   47
B 2014 7863    0   44
B 2024 7866    0   42
B 2034 7866    0   39
B 2044 7864    0   35
B 2054 7863    0   33
B 2064 7866    0   29
B 2074 7864    0   26
B 2084 7864    0   23
B 2094 7864    0   20
B 2104 7901    0   18
B 2114 7867    0   16
B 2124 7866    0   14
B 2134 7866    0   12
B 2144 7904    0   11
B 2154 7901    0    9
B 2164 7867    0    7
SSS vs= 1.01  t=  249
%P VOLT1   = 7742
%P VOLT2   = 8048
%P S2_SC   =  1.02
%P L_ANG_MAX = 249
B 2174 7902   71    6
B 2184 7901   71    5
B 2194 7766   71    4
B 2204 7760   71    4
B 2214 7757   71    4
B 2224 7713   71    4
B 2234 7328   71    4
B 2244 7289   71    5
B 2254 7421   71   11
B 2264 7391   71   19
B 2274 7417   71   28
B 2284 7265   71   38
B 2294 7351   71   47
B 2304 7356   71   57
B 2314 7419   65   67
B 2324 7451   54   79
B 2334 7460   44   91
B 2344 7528   32  103
B 2354 7522   30  115
B 2364 7544   30  127
B 2374 7669   30  138
*** adj PULL_V2->36 
*** dt = 44 , A = 141 , rpm = 381 
B 2384 7645   36  149
B 2394 7652   36  160
B 2404 7761   36  171
B 2414 7794   36  182
pull out 189
B 2424 7794 -101  191
B 2434 7794 -101  201
B 2444 7693 -101  210
B 2454 7573 -101  215
B 2464 7581 -101  223
B 2474 7623 -101  231
B 2484 7667 -101  237
B 2494 7274 -101  241
B 2504 7384 -101  244
B 2514 7279 -101  244
B 2524 7391 -101  244
*** amax = 244  vhit = 102
B 2534 7367 -103  239
B 2544 7365 -103  226
B 2554 7006 -103  211
B 2564 6956 -103  195
B 2574 7009 -103  179
B 2584 7120 -103  161
B 2594 7286 -103  141
B 2604 7294 -103  122
B 2614 7469 -103   99
B 2624 7503 -103   78
B 2634 7506 -103   55
B 2644 7518 -103   31
B 2654 7531 -103    6
push -10 -10
push out at target
B 2664 7543   81  -15
B 2674 7575   81  -26
B 2684 7531   81  -38
B 2694 7467   81  -53
B 2704 7504   81  -69
B 2714 7470   81  -83
B 2724 7510   81  -99
B 2734 7157   81 -115
B 2744 7313   81 -131
B 2754 7236   81 -142
B 2764 7384   81 -147
B 2774 7383   32 -147
B 2784 7413   10 -147
B 2794 7219   10 -141
B 2804 7190   10 -129
B 2814 7238   10 -116
B 2824 7722   10 -105
B 2834 7734   10  -91
B 2844 7739   10  -79
B 2854 7849   10  -66
B 2864 7852   10  -53
pb end 
B 2874 7852    0  -41
B 2884 7853    0  -29
B 2894 7856    0  -17
B 2904 7854    0   -7
B 2914 7857    0    1
B 2924 7858    0    8
B 2934 7858    0   14
B 2944 7858    0   18
B 2954 7860    0   21
B 2964 7858    0   23
B 2974 7861    0   25
B 2984 7861    0   27
B 2994 7863    0   30
B 3004 7861    0   30
B 3014 7863    0   30
B 3024 7863    0   30
B 3034 7861    0   30
B 3044 7863    0   30
B 3054 7863    0   30
B 3064 7866    0   30
B 3074 7898    0   30
B 3084 7899    0   30
B 3094 7861    0   30
B 3104 7898    0   30
B 3114 7898    0   30
B 3124 7863    0   30
B 3134 7863    0   30
B 3144 7864    0   30
B 3154 7863    0   30
B 3164 7863    0   29
B 3174 7861    0   29
B 3184 7863    0   27
B 3194 7864    0   25
B 3204 7861    0   23
B 3214 7863    0   21
B 3224 7864    0   20
B 3234 7864    0   19
B 3244 7864    0   17
B 3254 7863    0   16
B 3264 7863    0   15
SSS vs= 1.02  t=  249
%P VOLT1   = 7801
%P VOLT2   = 8048
%P S2_SC   =  1.01
%P L_ANG_MAX = 249
B 3274 7898   70   14
B 3284 7867   70   13
B 3294 7867   70   12
B 3304 7857   70   11
B 3314 7748   70   11
B 3324 7728   70   11
B 3334 7728   70   11
B 3344 7363   70   11
B 3354 7335   70   12
B 3364 7417   70   13
B 3374 7406   70   21
B 3384 7407   70   29
B 3394 7315   70   38
B 3404 7299   70   47
B 3414 7313   70   55
B 3424 7425   66   65
B 3434 7462   58   75
B 3444 7460   48   86
B 3454 7480   38   97
B 3464 7463   30  108
B 3474 7491   30  120
B 3484 7508   30  131
*** adj PULL_V2->36 
*** dt = 46 , A = 139 , rpm = 381 
B 3494 7636   36  143
B 3504 7645   36  153
B 3514 7716   36  164
B 3524 7788   36  175
B 3534 7790   36  185
pull out 187
B 3544 7791 -101  194
B 3554 7755 -101  203
B 3564 7583 -101  211
B 3574 7573 -101  217
B 3584 7599 -101  225
B 3594 7644 -101  231
B 3604 7116 -101  237
B 3614 7305 -101  242
B 3624 7246 -101  243
B 3634 7397 -101  243
B 3644 7422 -101  243
*** amax = 243  vhit = 103
B 3654 7409 -104  233
B 3664 7136 -104  219
B 3674 7002 -104  203
B 3684 7055 -104  187
B 3694 7030 -104  171
B 3704 7171 -104  152
B 3714 7187 -104  133
B 3724 7408 -104  113
B 3734 7513 -104   91
B 3744 7510 -104   69
B 3754 7515 -104   46
B 3764 7525 -104   21
B 3774 7535 -104   -3
push -11 -10
push out at target
B 3784 7548   81  -19
B 3794 7467   81  -30
B 3804 7405   81  -42
B 3814 7540   81  -53
B 3824 7543   81  -65
B 3834 7578   81  -77
B 3844 7280   81  -89
B 3854 7425   81  -98
B 3864 7347   65 -104
B 3874 7439   40 -105
B 3884 7483    0 -105
B 3894 7555   10 -103
B 3904 7272   10  -93
B 3914 7211   10  -81
B 3924 7228   10  -71
B 3934 7627   10  -60
B 3944 7846   10  -49
B 3954 7847   10  -37
B 3964 7850   10  -24
B 3974 7849   10  -12
pb end 
B 3984 7853    0   -1
B 3994 7854    0   10
B 4004 7856    0   19
B 4014 7857    0   26
B 4024 7857    0   31
B 4034 7858    0   35
B 4044 7860    0   38
B 4054 7858    0   40
B 4064 7860    0   41
B 4074 7860    0   42
B 4084 7861    0   42
B 4094 7861    0   42
B 4104 7860    0   43
B 4114 7861    0   43
B 4124 7860    0   43
B 4134 7860    0   43
B 4144 7861    0   43
B 4154 7861    0   43
B 4164 7861    0   43
B 4174 7861    0   43
B 4184 7863    0   43
B 4194 7861    0   41
B 4204 7863    0   39
B 4214 7863    0   36
B 4224 7861    0   34
B 4234 7863    0   31
B 4244 7861    0   27
B 4254 7863    0   25
B 4264 7863    0   21
B 4274 7860    0   18
B 4284 7863    0   15
B 4294 7864    0   12
B 4304 7864    0   10
B 4314 7863    0    7
B 4324 7864    0    5
B 4334 7864    0    3
B 4344 7863    0    3
B 4354 7864    0    2
B 4364 7864    0    1
B 4374 7863    0    1
SSS vs= 1.01  t=  249
%P VOLT1   = 7742
%P VOLT2   = 8045
%P S2_SC   =  1.02
%P L_ANG_MAX = 249
B 4385 7864   71    1
B 4395 7861   71    1
B 4405 7794   71    1
B 4415 7733   71    1
B 4425 7765   71    1
B 4435 7774   71    1
B 4445 7414   71    1
B 4456 7424   71    1
B 4466 7391   71    9
B 4477 7450   71   18
B 4487 7417   71   27
B 4497 7437   71   37
B 4507 7313   71   47
B 4517 7359   71   57
B 4527 7360   66   67
B 4537 7432   56   78
B 4547 7470   45   90
B 4557 7482   35  101
B 4567 7505   30  113
B 4577 7543   30  125
B 4587 7564   30  137
*** adj PULL_V2->30 
*** dt = 40 , A = 141 , rpm = 398 
B 4597 7645   30  148
B 4607 7757   30  159
B 4617 7759   30  170
B 4627 7763   30  180
pull out 183
B 4637 7799 -101  191
B 4647 7801 -101  201
B 4657 7706 -101  209
B 4667 7583 -101  215
B 4677 7579 -101  222
B 4687 7615 -101  229
B 4697 7126 -101  235
B 4707 7160 -101  239
B 4717 7330 -101  242
B 4727 7394 -101  242
B 4737 7315 -101  242
*** amax = 242  vhit = 103
B 4747 7396 -104  238
B 4757 7293 -104  226
B 4767 7325 -104  211
B 4777 7015 -104  197
B 4787 7026 -104  180
B 4797 7061 -104  163
B 4807 7223 -104  144
B 4817 7343 -104  125
B 4827 7348 -104  105
B 4837 7494 -104   83
B 4847 7527 -104   61
B 4857 7534 -104   37
B 4867 7541 -104   13
