messed up
SSS v= 8395  t=  220
B 21627 728    9  -18
B 21637 753    9  -18
B 21647 765    9  -18
B 21657 770    9  -18
B 21667 775    9  -18
B 21677 781    9  -18
B 21687 785    9  -18
B 21697 789    9  -17
pb end 
B 21707 791   10  -14
B 21717 794   10  -12
SSS v= 7947  t=  286
SSS -104   -48    -3   -11
%P VOLT1   = 8274
%P VOLT2   = 7951
%P S2_SC   =  1.01
%P L_ANG_MAX = 286
S 7951  -104   -48    -3
B 21727 795  120   -9
B 21737 796  120   -7
B 21747 582  120   -5
B 21757 463  120   -3
B 21767 426  120   -2
B 21777 422  120   -1
B 21787 429  120    3
B 21797 425  120    5
B 21807 391  120    6
B 21817 394  120    7
B 21827 403  120    8
B 21837 417  120    8
B 21847 589  120    9
B 21857 525  120    9
B 21867 516  120    9
B 21877 531  120    9
B 21887 557  120    9
B 21897 567  120    9
B 21907 482  120    9
B 21917 531  120    9
B 21927 478  120    9
B 21937 436  120   10
B 21947 633  120   10
B 21957 724  120   10
B 21967 765  120   11
B 21977 787  120   10
B 21987 797  120   10
B 21997 612  120   10
B 22007 510  120   10
B 22017 483  120   10
B 22027 485  120   10
B 22037 511  120   10
B 22047 528  120   10
B 22057 466  120   10
B 22067 394  120   11
B 22077 416  120   11
B 22087 619  120   11
B 22097 716  120   11
B 22107 558  120   11
B 22117 459  120   11
B 22127 625  120   11
B 22137 722  120   11
B 22147 764  120   10
B 22157 785  120   10
B 22167 795  120   10
B 22177 602  120   10
B 22187 463  120   10
B 22197 414  120   10
B 22207 409  120   10
B 22217 590  120   10
pull bail out
B 22227 702 -120    9
B 22237 756 -120    8
B 22247 781 -120    7
B 22257 794 -120    7
B 22267 800 -120    7
B 22277 803 -120    7
B 22287 805 -120    7
B 22297 771 -120    7
B 22307 582 -120    7
B 22317 526 -120    7
B 22327 523 -120    7
B 22337 544 -120    7
B 22347 570 -120    7
B 22357 594 -120    6
B 22367 576 -120    5
B 22377 470 -120    4
B 22387 399 -120    3
B 22397 376 -120    1
B 22407 379 -120    1
B 22417 404 -120    1
B 22427 437 -120   -1
B 22437 472 -120   -3
B 22447 482 -120   -4
B 22457 433 -120   -5
B 22467 383 -120   -5
B 22477 531 -120   -6
B 22487 648 -120   -7
B 22497 639 -120   -7
B 22507 486 -120   -7
B 22517 435 -120   -7
B 22527 434 -120   -7
B 22537 456 -120   -7
B 22547 483 -120   -7
B 22557 514 -120   -7
B 22567 520 -120   -7
B 22577 477 -120   -7
B 22587 541 -120   -7
B 22597 680 -120   -6
B 22607 744 -120   -6
B 22617 774 -120   -6
push bail out 
B 22627 789   80   -6
B 22637 796   80   -6
B 22647 800   80   -6
B 22657 780   80   -6
B 22667 568   80   -6
B 22677 488   80   -6
B 22687 429   80   -5
B 22697 410   80   -2
B 22707 391   10   -1
B 22717 529   10    0
B 22727 667   10    2
B 22737 733   10    3
B 22747 763   10    3
B 22757 765   10    3
B 22767 767   10    3
B 22777 769   10    3
B 22787 769   10    3
B 22797 771   10    3
pb end 
B 22807 769   10    3
B 22817 769   10    3
SSS v= 7695  t=  291
SSS -104   -48    -3     3
%P VOLT1   = 8274
%P VOLT2   = 7695
%P S2_SC   =  1.04
%P L_ANG_MAX = 291
S 7695  -104   -48    -3
B 22827 770  124    3
B 22837 740  124    3
B 22847 540  124    3
B 22857 474  124    3
B 22867 467  124    3
B 22877 484  124    3
B 22887 478  124    3
B 22897 410  124    3
B 22907 366  124    3
B 22918 581  124    3
B 22928 623  124    3
B 22938 539  124    3
B 22948 548  124    3
B 22959 691  124    4
B 22969 752  124    4
B 22979 779  124    4
B 22989 791  124    4
B 22999 748  124    4
B 23010 517  124    4
B 23021 501  124    4
B 23032 680  124    4
B 23042 545  124    4
B 23053 441  124    4
B 23063 415  124    4
B 23073 426  124    4
B 23083 452  124    4
B 23093 479  124    4
B 23103 474  124    4
B 23114 568  124    4
B 23124 696  124    4
B 23134 750  124    4
B 23144 778  124    4
B 23154 791  124    4
B 23164 797  124    4
B 23175 801  124    4
B 23186 803  124    4
B 23197 747  124    4
B 23207 775  124    4
B 23218 793  124    4
B 23228 801  124    4
B 23238 804  124    4
B 23248 806  124    4
B 23258 808  124    4
B 23268 808  124    4
B 23278 808  124    4
B 23288 729  124    4
B 23298 552  124    4
B 23309 499  124    4
pull bail out
B 23319 500 -124    4
B 23329 523 -124    4
B 23339 552 -124    4
B 23349 662 -124    4
B 23359 740 -124    4
B 23369 775 -124    4
B 23379 688 -124    4
B 23389 519 -124    4
B 23399 465 -124    4
B 23409 466 -124    4
B 23419 488 -124    4
B 23429 518 -124    4
B 23439 467 -124    4
B 23449 414 -124    4
B 23459 446 -124    4
B 23469 445 -124    4
B 23479 404 -124    4
B 23489 395 -124    4
B 23499 383 -124    4
B 23509 398 -124    3
B 23519 440 -124    1
B 23529 475 -124   -1
B 23539 500 -124   -2
B 23549 445 -124   -4
B 23559 453 -124   -5
B 23569 391 -124   -5
B 23579 380 -124   -5
B 23589 395 -124   -5
B 23599 420 -124   -5
B 23609 449 -124   -5
B 23619 473 -124   -5
B 23629 492 -124   -6
B 23639 437 -124   -7
B 23649 536 -124   -7
B 23659 672 -124   -8
B 23669 738 -124   -7
B 23679 768 -124   -7
B 23689 784 -124   -7
B 23699 791 -124   -7
B 23709 696 -124   -7
B 23719 750 -124   -7
push bail out 
B 23729 640   83   -7
B 23739 572   83   -7
B 23749 540   83   -7
B 23759 500   83   -7
B 23769 423   83   -7
B 23779 561   83   -6
B 23789 688   83   -4
B 23799 723   83   -3
B 23809 764   10   -1
B 23819 782   10    1
B 23829 786   10    3
B 23839 780   10    5
B 23849 778   10    6
B 23859 779   10    7
B 23869 774   10    7
B 23879 773   10    7
B 23889 768   10    7
B 23899 766   10    7
pb end 
B 23909 765   10    7
B 23919 766   10    7
SSS v= 7660  t=  296
SSS -104   -48    -3     7
%P VOLT1   = 8274
%P VOLT2   = 7660
%P S2_SC   =  1.04
%P L_ANG_MAX = 296
S 7664  -104   -48    -3
B 23929 766  125    7
B 23939 768  125    7
B 23949 770  125    7
B 23959 594  125    7
B 23969 490  125    7
B 23979 466  125    7
B 23989 478  125    6
B 23999 501  125    5
B 24009 495  125    4
B 24019 421  125    4
B 24029 451  125    4
B 24039 633  125    4
B 24049 663  125    4
B 24060 739  125    4
B 24070 774  125    4
B 24080 789  125    4
B 24091 797  125    4
B 24101 801  125    4
B 24112 803  125    4
B 24122 575  125    4
B 24132 448  125    4
B 24143 613  125    4
B 24153 714  125    4
B 24163 761  125    4
B 24173 785  125    4
B 24183 795  125    4
B 24194 801  125    4
B 24204 804  125    4
B 24214 805  125    4
B 24224 712  125    4
B 24234 533  125    4
B 24244 473  125    4
B 24255 467  125    4
B 24266 492  125    4
B 24277 525  125    4
B 24287 550  125    3
B 24297 540  125    3
B 24307 480  125    4
B 24317 479  125    4
B 24327 468  125    4
B 24337 483  125    4
B 24347 509  125    4
B 24357 538  125    4
B 24367 565  125    4
B 24377 569  125    4
B 24387 494  125    4
B 24397 656  125    5
B 24407 668  125    7
B 24417 743  125    7
pull bail out
B 24427 775 -125    7
B 24437 790 -125    7
B 24447 798 -125    7
B 24457 801 -125    7
B 24467 805 -125    7
B 24477 741 -125    7
B 24487 619 -125    7
B 24497 518 -125    7
B 24507 436 -125    7
B 24517 397 -125    7
B 24527 397 -125    7
B 24537 428 -125    7
B 24547 441 -125    3
B 24557 406 -125    1
B 24567 467 -125   -2
B 24577 645 -125   -5
B 24587 615 -125   -5
B 24597 484 -125   -5
B 24607 580 -125   -5
B 24617 696 -125   -5
B 24627 730 -125   -5
B 24637 768 -125   -5
B 24647 785 -125   -5
B 24657 737 -125   -5
B 24667 518 -125   -5
B 24677 502 -125   -5
B 24687 661 -125   -5
B 24697 555 -125   -5
B 24707 443 -125   -5
B 24717 595 -125   -5
B 24727 705 -125   -5
B 24737 756 -125   -5
B 24747 780 -125   -5
B 24757 792 -125   -5
B 24767 677 -125   -5
B 24777 501 -125   -5
B 24787 584 -125   -5
B 24797 701 -125   -5
B 24807 531 -125   -5
B 24817 433 -125   -5
push bail out 
B 24827 404   83   -5
B 24837 409   83   -5
B 24847 423   83   -5
B 24857 496   83   -5
B 24867 657   83   -5
B 24877 679   83   -5
B 24887 742   83   -5
B 24897 745   83   -5
B 24907 775   10   -5
B 24917 788   10   -5
B 24927 795   10   -5
B 24937 799   10   -5
B 24947 798   10   -5
B 24957 796   10   -5
B 24967 785   10   -5
B 24977 777   10   -5
B 24987 770   10   -5
B 24997 766   10   -5
pb end 
B 25007 765   10   -5
B 25017 764   10   -5
SSS v= 7646  t=  301
SSS -104   -48    -3    -5
%P VOLT1   = 8214
%P VOLT2   = 7643
%P S2_SC   =  1.05
%P L_ANG_MAX = 301
S 7643  -104   -48    -3
B 25027 763  125   -5
B 25037 635  125   -5
B 25047 495  125   -5
B 25057 456  125   -5
B 25067 461  125   -5
B 25077 486  125   -5
B 25087 515  125   -5
B 25097 541  125   -1
B 25107 546  125   -1
B 25117 461  125   -1
B 25127 472  125    1
B 25137 655  125    3
B 25147 732  125    4
B 25157 769  125    4
B 25167 787  125    4
B 25177 796  125    5
B 25187 800  125    6
B 25197 803  125    6
B 25207 803  125    6
B 25217 655  125    6
B 25227 504  125    6
B 25237 459  125    6
B 25247 461  125    6
B 25257 484  125    6
B 25267 513  125    6
B 25277 528  125    6
B 25287 496  125    6
B 25297 546  125    6
B 25307 531  125    6
B 25317 666  125    6
B 25327 741  125    6
B 25337 774  125    6
B 25347 789  125    6
B 25357 797  125    6
B 25367 800  125    6
B 25377 755  125    6
B 25387 783  125    6
B 25397 647  125    6
B 25407 507  125    6
B 25417 470  125    6
B 25428 478  125    6
B 25438 478  125    6
B 25448 439  125    6
B 25458 581  125    6
B 25468 618  125    6
B 25478 543  125    6
B 25488 459  125    6
B 25499 476  125    6
B 25510 511  125    6
pull bail out
B 25520 543 -125    6
B 25530 543 -125    6
B 25540 563 -125    6
B 25550 690 -125    6
B 25560 750 -125    6
B 25570 777 -125    6
B 25580 592 -125    6
B 25590 476 -125    6
B 25600 445 -125    6
B 25610 451 -125    6
B 25620 473 -125    6
B 25630 461 -125    6
B 25640 437 -125    6
B 25650 429 -125    6
B 25660 398 -125    6
B 25670 427 -125    6
B 25680 408 -125    6
B 25690 581 -125    3
B 25700 695 -125    0
B 25710 748 -125   -2
B 25720 733 -125   -2
B 25730 770 -125   -3
B 25740 785 -125   -3
B 25750 793 -125   -3
B 25760 770 -125   -3
B 25770 775 -125   -3
B 25780 537 -125   -3
B 25790 445 -125   -3
B 25800 424 -125   -3
B 25810 433 -125   -3
B 25820 455 -125   -3
B 25830 444 -125   -3
B 25840 473 -125   -3
B 25850 616 -125   -3
B 25860 712 -125   -3
B 25870 758 -125   -3
B 25880 700 -125   -3
B 25890 696 -125   -3
B 25900 722 -125   -3
B 25910 765 -125   -3
push bail out 
B 25920 784   83   -3
B 25930 793   83   -3
B 25940 615   83   -3
B 25950 538   83   -3
B 25960 522   83   -3
B 25970 501   83   -3
B 25980 438   83   -3
B 25990 466   83   -3
B 26000 648   10   -1
B 26010 726   10    0
B 26020 765   10    0
B 26030 773   10    1
B 26040 776   10    3
B 26050 778   10    3
B 26060 778   10    4
B 26070 775   10    5
B 26080 768   10    5
B 26090 759   10    5
pb end 
B 26100 758   10    5
B 26110 760   10    5
** 26130
