L: in lcd_mode_selection
L: t_push=   115
L: in lcd_bat_adj
L: t_push=    81
%Initializing ...
% batt1   = 7.98v
% batt2   = 8.26v
% mode    = 6   
% time    = 674239   
% Wheel_L =  -96   
% Wheel_R =   12   
% Bat     =    6   
% Intaker =    0   
% Gryo    = -198   
SSS vs= 0.99  t=  178
B 18039 7788   30  120
B 18049 7788   30  124
B 18059 7823   30  129
B 18069 7825   30  133
B 18079 7823   30  136
B 18089 7859   30  140
B 18099 7895   30  143
B 18109 7894   30  147
B 18119 7859   30  149
B 18129 7859   30  151
pull out 154
B 18139 7859 -101  155
B 18149 7859 -101  156
B 18159 7834 -101  158
B 18169 7819 -101  159
B 18179 7823 -101  159
B 18189 7827 -101  159
B 18199 7830 -101  159
B 18209 7442 -101  159
B 18219 7586 -101  159
B 18229 7589 -101  159
B 18239 7732 -101  159
*** amax = 159  vhit = 127
B 18249 7803 -128  151
B 18259 7804 -128  142
B 18269 7627 -128  131
B 18279 7414 -128  119
B 18289 7415 -128  105
B 18299 7204 -128   91
B 18310 7275 -128   76
B 18321 7488 -128   58
B 18331 7491 -128   42
B 18341 7529 -128   24
B 18351 7563 -128    6
push -10 -10
push out at target
B 18361 7564   80  -11
B 18371 7529   80  -18
B 18381 7564   80  -27
B 18391 7549   80  -37
B 18401 7579   80  -48
B 18411 7480   80  -59
B 18421 7485   80  -69
B 18431 7452   80  -78
B 18441 7599   80  -89
B 18451 7603   80  -99
B 18461 7673   73 -106
B 18471 7743   48 -109
B 18481 7741   14 -109
B 18491 7641   10 -109
B 18501 7295   10 -109
B 18511 7300   10 -103
B 18521 7337   10  -97
B 18531 7802   10  -90
B 18541 7801   10  -82
B 18551 7873   10  -74
B 18561 7910   10  -67
B 18571 7909   10  -60
pb end 
B 18581 7909   10  -53
B 18591 7910   10  -47
B 18601 7908   10  -41
B 18611 7910   10  -35
B 18621 7909   10  -29
SSS vs= 1.01  t=  254
%P VOLT1   = 7742
%P VOLT2   = 8160
%P S2_SC   =  1.01
%P L_ANG_MAX = 254
B 18631 7910   70  -22
B 18641 7909   70  -16
B 18651 7909   70  -10
B 18661 7896   70   -5
B 18671 7877   70    1
B 18681 7872   70    5
B 18691 7872   70   10
B 18701 7803   70   13
B 18711 7698   70   16
B 18721 7698   70   19
B 18731 7735   70   23
B 18741 7805   70   25
B 18751 7803   70   28
B 18761 7798   70   33
B 18771 7759   70   40
B 18781 7760   70   48
B 18791 7657   70   56
B 18801 7411   66   63
B 18811 7413   56   71
B 18821 7452   46   77
B 18831 7528   38   84
B 18841 7533   30   91
B 18851 7570   30   98
B 18861 7751   30  105
B 18871 7753   30  111
*** dtMore = 120 , A = 114
B 18881 7685   30  116
B 18891 7826   30  121
B 18901 7826   30  127
B 18911 7825   30  131
B 18921 7862   30  135
B 18931 7861   30  139
B 18941 7861   30  143
B 18951 7861   30  147
B 18961 7859   30  150
B 18971 7861   30  153
B 18981 7862   30  155
B 18991 7859   30  158
pull out 159
B 19001 7861 -101  160
B 19011 7861 -101  163
B 19021 7840 -101  164
B 19031 7825 -101  166
B 19041 7826 -101  166
B 19051 7829 -101  166
B 19061 7833 -101  166
B 19071 7550 -101  166
B 19081 7550 -101  166
B 19091 7661 -101  166
B 19101 7764 -101  166
*** amax = 166  vhit = 127
B 19111 7770 -128  159
B 19121 7770 -128  149
B 19131 7487 -128  138
B 19141 7488 -128  126
B 19151 7312 -128  113
B 19161 7281 -128  100
B 19171 7279 -128   86
B 19181 7349 -128   70
B 19191 7528 -128   53
B 19201 7529 -128   36
B 19211 7563 -128   18
B 19221 7564 -128   -1
push -10 -10
push out at target
B 19231 7564   80  -13
B 19241 7563   80  -22
B 19251 7563   80  -31
B 19261 7546   80  -42
B 19271 7585   80  -53
B 19281 7451   80  -63
B 19291 7454   80  -73
B 19301 7350   80  -82
B 19311 7669   65  -93
B 19321 7672   80 -101
B 19331 7710   56 -105
B 19341 7712   23 -106
B 19351 7712    0 -106
B 19361 7573   10 -106
B 19371 7477   10 -106
B 19381 7479   10  -99
B 19391 7588   10  -94
B 19401 7873   10  -87
B 19411 7873   10  -81
B 19421 7873   10  -73
B 19431 7910   10  -67
B 19441 7909   10  -61
pb end 
B 19451 7910   10  -55
B 19461 7910   10  -49
B 19471 7909   10  -43
B 19481 7912   10  -37
B 19491 7909   10  -32
SSS vs= 1.01  t=  259
%P VOLT1   = 7742
%P VOLT2   = 8164
%P S2_SC   =  1.01
%P L_ANG_MAX = 259
B 19501 7910   70  -26
B 19511 7912   70  -20
B 19521 7909   70  -14
B 19531 7885   70   -8
B 19541 7875   70   -3
B 19551 7875   70    3
B 19561 7874   70    7
B 19571 7556   70   11
B 19581 7699   70   14
B 19591 7700   70   20
B 19601 7773   70   23
B 19611 7809   70   26
B 19621 7809   70   31
B 19631 7808   70   37
B 19641 7698   70   44
B 19651 7695   70   51
B 19661 7481   70   59
B 19671 7446   63   66
B 19681 7446   55   73
B 19691 7451   46   80
B 19701 7559   38   87
B 19711 7563   30   95
B 19721 7599   30  102
B 19731 7644   30  109
B 19741 7648   30  116
*** dtMore = 120 , A = 121
B 19751 7719   30  123
B 19761 7826   30  128
B 19771 7823   30  134
B 19781 7826   30  139
B 19791 7826   30  144
B 19801 7825   30  149
B 19811 7862   30  153
B 19821 7861   30  157
B 19831 7861   30  161
B 19841 7862   30  164
B 19851 7864   30  167
B 19861 7862   30  170
pull out 173
B 19871 7861 -101  173
B 19881 7862 -101  175
B 19891 7861 -101  177
B 19901 7855 -101  179
B 19911 7829 -101  180
B 19921 7826 -101  180
B 19931 7830 -101  180
B 19941 7336 -101  180
B 19951 7337 -101  180
B 19961 7518 -101  180
B 19971 7699 -101  180
*** amax = 180  vhit = 127
B 19981 7698 -128  179
B 19991 7771 -128  173
B 20001 7737 -128  163
B 20011 7736 -128  151
B 20021 7560 -128  139
B 20031 7242 -128  126
B 20041 7242 -128  112
B 20051 7279 -128   98
B 20061 7422 -128   83
B 20071 7424 -128   66
B 20081 7492 -128   48
B 20091 7564 -128   29
B 20101 7566 -128   10
B 20111 7564 -128   -9
push -10 -10
push out at target
B 20121 7564   80  -18
B 20131 7566   80  -27
B 20141 7580   80  -38
B 20151 7586   80  -49
B 20161 7591   80  -60
B 20171 7525   80  -70
B 20181 7494   80  -79
B 20191 7496   80  -90
B 20201 7638   80  -99
B 20211 7749   65 -105
B 20221 7749   39 -106
B 20231 7747    0 -106
B 20241 7390   10 -106
B 20251 7405   10 -106
B 20261 7340   10  -99
B 20271 7484   10  -94
B 20281 7482   10  -87
B 20291 7873   10  -79
B 20301 7872   10  -72
B 20311 7875   10  -65
B 20321 7875   10  -58
B 20331 7910   10  -51
pb end 
B 20341 7909   10  -45
B 20351 7908   10  -39
B 20361 7909   10  -33
B 20371 7910   10  -26
** 20381
2_28_bew_1 test-1 volt=0.81 ang= 198.0 rpm= 382 334.1 370.7 387.4 
2_28_bew_1 test-2 volt=0.81 ang= 198.0 rpm= 387 339.9 374.1 398.6 
2_28_bew_1 test-3 volt=0.81 ang= 190.0 rpm= 380 328.9 365.4 391.3 
2_28_bew_1 test-4 volt=8.00 ang= 191.0 rpm= 379 331.0 362.6 383.3 
2_28_bew_1 test-5 volt=7.99 ang= 201.0 rpm= 383 343.1 372.7 390.5 
2_28_bew_1 test-6 volt=7.96 ang= 173.0 rpm= 361 310.7 344.8 370.4 
2_28_bew_1 test-7 volt=7.95 ang= 189.0 rpm= 374 325.1 360.0 383.3 
2_28_bew_1 test-8 volt=7.95 ang= 193.0 rpm= 379 330.0 366.2 384.1 
2_28_bew_1 test-9 volt=7.94 ang= 183.0 rpm= 375 322.1 356.4 377.2 
2_28_bew_1 test-10 volt=7.91 ang= 191.0 rpm= 376 327.9 360.0 375.0 
2_28_bew_1 test-11 volt=7.94 ang= 189.0 rpm= 372 328.3 360.6 372.8 
2_28_bew_1 test-12 volt=7.94 ang= 193.0 rpm= 379 331.5 364.0 384.5 
2_28_bew_1 test-13 volt=7.94 ang= 206.0 rpm= 386 345.7 377.8 408.3 
2_28_bew_1 test-14 volt=7.94 ang= 203.0 rpm= 384 340.9 374.0 391.7 
2_28_bew_1 test-15 volt=7.94 ang= 189.0 rpm= 375 323.6 358.8 382.1 
2_28_bew_1 test-16 volt=7.89 ang= 208.0 rpm= 390 346.1 376.7 396.2 
2_28_bew_1 test-17 volt=7.90 ang= 194.0 rpm= 370 328.1 358.4 373.9 
2_28_bew_1 test-18 volt=7.90 ang= 208.0 rpm= 386 343.8 372.7 388.7 
2_28_bew_1 test-19 volt=7.90 ang= 189.0 rpm= 370 323.8 356.8 380.1 
2_28_bew_1 test-20 volt=7.90 ang= 210.0 rpm= 388 342.9 375.6 395.2 
2_28_bew_1 test-21 volt=7.90 ang= 197.0 rpm= 372 328.8 360.6 380.0 
2_28_bew_1 test-22 volt=7.89 ang= 194.0 rpm= 365 318.7 348.1 366.7 
2_28_bew_1 test-23 volt=7.89 ang= 193.0 rpm= 349 308.8 339.2 346.6 
2_28_bew_1 test-24 volt=7.90 ang= 172.0 rpm= 324 274.0 310.7 323.6 
2_28_bew_1 test-25 volt=7.90 ang= 157.0 rpm= 310 NaN 285.7 306.1 
2_28_bew_1 test-26 volt=7.91 ang= 151.0 rpm= 300 NaN 271.7 292.8 
2_28_bew_1 test-27 volt=7.91 ang= 164.0 rpm= 313 239.2 284.9 312.1 
2_28_bew_1 test-28 volt=7.91 ang= 159.0 rpm= 294 NaN 266.9 289.5 
2_28_bew_1 test-29 volt=7.91 ang= 166.0 rpm= 299 NaN 276.7 295.4 
2_28_bew_1 test-30 volt=7.91 ang= 180.0 rpm= 316 256.4 291.7 314.0 
